index,age,job,marital_status,education,has_credit_default,account_balance,has_housing_loan,has_personal_loan,contact_type,day_of_month,month,last_contact_duration,num_contacts_campaign,days_since_prev_campaign,num_contacts_previous,poutcome
3146,32,housemaid,married,tertiary,no,357.0,yes,no,cellular,18,nov,175,2,-1,0,unknown
4454,37,management,single,tertiary,no,102.0,yes,no,cellular,21,aug,101,2,-1,0,unknown
3636,36,management,divorced,tertiary,no,1057.0,no,no,cellular,5,feb,383,2,-1,0,unknown
3248,59,retired,divorced,secondary,no,1026.0,no,no,unknown,5,nov,669,1,-1,0,unknown
4122,42,technician,divorced,secondary,no,248.0,no,no,cellular,19,aug,163,4,-1,0,unknown
2042,43,blue-collar,married,secondary,no,625.0,yes,no,unknown,30,sep,175,1,-1,0,unknown
2893,26,admin.,divorced,secondary,yes,-3.0,yes,no,unknown,13,may,181,5,-1,0,unknown
3746,50,management,married,tertiary,no,-470.0,yes,no,cellular,19,nov,130,2,160,1,failure
2937,56,services,married,secondary,no,705.0,yes,no,unknown,29,may,151,2,-1,0,unknown
1187,27,technician,married,secondary,no,130.0,yes,no,cellular,7,may,265,3,-1,0,unknown
466,34,self-employed,married,secondary,no,-370.0,yes,no,unknown,21,may,748,1,-1,0,unknown
2906,34,management,single,tertiary,no,0.0,no,no,cellular,21,aug,191,2,-1,0,unknown
4061,28,blue-collar,married,secondary,no,2788.0,yes,no,unknown,6,jun,369,2,-1,0,unknown
2287,38,unemployed,married,tertiary,no,1449.0,no,no,unknown,26,may,535,6,-1,0,unknown
3732,34,blue-collar,single,secondary,no,79.0,no,yes,cellular,20,nov,104,1,-1,0,unknown
2813,47,technician,married,secondary,no,1990.0,yes,yes,cellular,25,aug,108,4,-1,0,unknown
4459,31,admin.,single,secondary,no,223.0,yes,no,cellular,17,apr,508,1,315,11,success
1965,40,management,single,tertiary,no,0.0,no,no,cellular,26,aug,58,7,-1,0,unknown
1124,37,technician,married,unknown,no,189.0,no,no,cellular,1,oct,238,1,107,2,success
157,55,technician,married,secondary,no,273.0,yes,no,cellular,29,jan,84,3,183,3,failure
1372,33,technician,divorced,tertiary,no,,yes,no,unknown,23,may,530,1,-1,0,unknown
3081,52,technician,divorced,secondary,no,280.0,no,no,cellular,14,jul,393,5,-1,0,unknown
503,19,student,single,primary,no,103.0,no,no,cellular,10,jul,104,2,-1,0,unknown
4366,59,retired,married,secondary,no,0.0,no,no,unknown,5,jun,812,1,-1,0,unknown
3495,76,retired,married,primary,no,2590.0,no,no,telephone,9,feb,68,12,-1,0,unknown
2809,57,retired,married,primary,no,75.0,no,no,cellular,28,aug,118,2,-1,0,unknown
1871,34,services,divorced,secondary,no,991.0,yes,no,cellular,6,may,89,1,344,1,failure
2728,60,admin.,married,secondary,no,-396.0,yes,no,cellular,11,may,443,1,350,1,failure
1605,53,services,married,secondary,no,-2.0,yes,yes,cellular,16,apr,144,2,-1,0,unknown
4475,43,blue-collar,married,secondary,no,1335.0,yes,no,unknown,6,may,371,2,-1,0,unknown
2152,29,services,single,secondary,no,0.0,no,no,cellular,17,jul,58,1,-1,0,unknown
1142,60,management,divorced,tertiary,no,366.0,no,no,cellular,3,jun,593,1,-1,0,unknown
2207,29,admin.,single,secondary,no,1117.0,yes,no,unknown,8,may,77,2,-1,0,unknown
1179,37,management,married,tertiary,no,5106.0,no,no,cellular,30,apr,244,1,-1,0,unknown
457,25,services,single,secondary,no,402.0,no,yes,cellular,7,jul,264,1,-1,0,unknown
440,37,admin.,divorced,tertiary,no,4303.0,yes,no,unknown,23,may,168,1,-1,0,unknown
2028,45,entrepreneur,married,secondary,no,245.0,yes,no,unknown,14,may,126,3,-1,0,unknown
1586,42,management,single,tertiary,no,100.0,no,no,cellular,7,aug,64,2,-1,0,unknown
2503,55,management,married,tertiary,no,540.0,no,no,cellular,19,nov,124,2,-1,0,unknown
4324,50,management,divorced,tertiary,no,100.0,yes,yes,cellular,13,may,157,1,299,3,failure
2174,35,services,married,secondary,no,819.0,yes,no,telephone,14,jul,102,14,-1,0,unknown
2470,38,technician,married,tertiary,no,1042.0,yes,no,cellular,4,feb,419,2,-1,0,unknown
3110,50,technician,married,secondary,no,841.0,yes,no,unknown,29,may,54,2,-1,0,unknown
524,45,services,married,secondary,no,-839.0,yes,no,unknown,28,may,68,1,-1,0,unknown
474,41,management,married,tertiary,no,666.0,yes,no,unknown,21,may,253,3,-1,0,unknown
2256,41,management,single,secondary,no,764.0,no,no,cellular,12,jun,230,2,-1,0,unknown
4245,41,management,married,tertiary,no,6563.0,no,no,cellular,27,aug,136,8,-1,0,unknown
3608,44,management,married,tertiary,no,13893.0,no,no,unknown,11,jun,29,2,-1,0,unknown
2701,45,technician,divorced,secondary,no,809.0,yes,no,cellular,13,may,155,2,363,4,failure
28,56,self-employed,married,secondary,no,784.0,no,yes,cellular,30,jul,149,2,-1,0,unknown
2242,34,admin.,single,secondary,no,10.0,no,yes,cellular,18,nov,162,1,173,3,failure
1237,35,admin.,married,primary,no,189.0,yes,no,cellular,11,may,95,1,-1,0,unknown
4109,40,blue-collar,married,primary,no,177.0,yes,yes,telephone,21,jul,742,4,-1,0,unknown
3928,47,blue-collar,married,secondary,no,5306.0,yes,no,unknown,15,may,322,1,-1,0,unknown
175,43,admin.,married,secondary,no,-465.0,yes,yes,cellular,23,jul,166,1,-1,0,unknown
3339,34,blue-collar,divorced,secondary,no,0.0,no,yes,unknown,21,may,339,1,-1,0,unknown
4009,38,housemaid,divorced,secondary,no,70.0,no,no,cellular,27,oct,255,3,148,1,success
3069,39,blue-collar,married,primary,no,800.0,yes,no,cellular,19,nov,76,6,-1,0,unknown
2969,47,technician,married,tertiary,no,2408.0,no,no,cellular,12,aug,236,1,104,1,success
233,45,blue-collar,single,secondary,no,0.0,yes,no,cellular,26,jul,768,2,91,5,success
1225,51,blue-collar,married,secondary,no,160.0,yes,no,cellular,7,may,136,1,359,1,failure
526,27,admin.,married,secondary,no,1033.0,yes,no,unknown,9,may,1713,1,-1,0,unknown
2841,32,technician,single,tertiary,no,741.0,yes,no,cellular,11,aug,238,1,-1,0,unknown
2012,38,management,married,tertiary,no,,no,no,cellular,29,aug,70,4,-1,0,unknown
1096,46,technician,married,tertiary,no,217.0,yes,no,cellular,14,may,141,1,346,2,other
2614,32,technician,single,tertiary,no,705.0,yes,no,cellular,20,apr,20,4,-1,0,unknown
1844,54,management,married,tertiary,no,8295.0,no,no,cellular,5,jun,207,1,-1,0,unknown
975,34,blue-collar,single,secondary,no,215.0,no,no,cellular,3,mar,350,3,-1,0,unknown
1217,44,blue-collar,married,primary,no,,yes,yes,unknown,9,may,94,1,-1,0,unknown
2127,32,technician,divorced,tertiary,no,267.0,no,no,cellular,26,may,128,1,-1,0,unknown
3874,26,student,single,tertiary,no,294.0,no,no,cellular,5,mar,87,1,91,2,success
2888,38,technician,married,secondary,no,0.0,no,no,cellular,28,aug,82,4,-1,0,unknown
216,45,technician,married,secondary,no,1410.0,no,no,cellular,11,aug,71,2,-1,0,unknown
2989,42,entrepreneur,married,tertiary,no,42045.0,no,no,cellular,8,aug,205,2,-1,0,unknown
1053,47,blue-collar,divorced,secondary,yes,-535.0,yes,no,cellular,30,jul,71,2,-1,0,unknown
1632,41,technician,married,secondary,no,55.0,yes,no,cellular,6,aug,185,4,-1,0,unknown
2760,61,management,married,secondary,no,985.0,no,no,cellular,18,aug,998,6,-1,0,unknown
2157,57,retired,married,secondary,no,523.0,no,yes,cellular,2,feb,49,6,-1,0,unknown
2194,47,management,married,tertiary,no,-50.0,no,yes,cellular,7,jul,175,1,-1,0,unknown
1518,32,technician,married,secondary,no,286.0,no,no,cellular,20,apr,60,1,343,4,failure
468,40,management,single,secondary,no,10378.0,yes,no,cellular,17,nov,523,3,-1,0,unknown
4427,42,self-employed,married,tertiary,no,0.0,no,no,cellular,8,aug,118,6,-1,0,unknown
3799,31,blue-collar,married,secondary,no,1664.0,yes,no,cellular,20,apr,158,1,182,1,success
1779,32,technician,single,tertiary,no,13711.0,yes,no,cellular,14,may,638,1,175,3,success
4377,31,blue-collar,married,secondary,no,-617.0,yes,no,unknown,2,jun,115,2,-1,0,unknown
1420,29,technician,single,tertiary,no,452.0,yes,no,cellular,11,may,59,1,-1,0,unknown
2508,42,student,married,unknown,no,-7.0,no,no,telephone,31,jul,41,6,-1,0,unknown
1924,44,technician,divorced,secondary,no,-329.0,yes,no,unknown,7,may,171,1,-1,0,unknown
3113,36,admin.,divorced,secondary,no,-37.0,yes,no,unknown,27,may,151,1,-1,0,unknown
582,31,admin.,married,secondary,no,236.0,yes,yes,telephone,4,may,211,3,-1,0,unknown
1645,41,entrepreneur,married,secondary,no,353.0,no,no,cellular,19,nov,90,2,-1,0,unknown
574,35,services,divorced,secondary,no,67.0,yes,no,cellular,5,may,192,2,-1,0,unknown
3532,42,services,married,secondary,no,3620.0,yes,no,unknown,27,may,22,16,-1,0,unknown
800,50,management,married,tertiary,no,2881.0,no,no,cellular,5,aug,510,2,2,5,other
759,42,entrepreneur,married,tertiary,no,233.0,no,no,cellular,5,feb,446,1,-1,0,unknown
382,59,retired,married,tertiary,no,9676.0,no,no,telephone,27,mar,234,2,-1,0,unknown
1896,35,management,single,tertiary,no,0.0,no,no,cellular,29,aug,669,6,-1,0,unknown
3604,36,technician,married,tertiary,no,0.0,no,no,cellular,22,aug,147,2,-1,0,unknown
3744,26,admin.,single,secondary,no,321.0,yes,no,cellular,22,jul,242,7,-1,0,unknown
3296,58,blue-collar,married,secondary,no,590.0,no,yes,unknown,5,jun,133,1,-1,0,unknown
221,37,technician,married,secondary,no,4030.0,yes,no,unknown,26,may,178,5,-1,0,unknown
1960,40,blue-collar,married,primary,no,98.0,yes,no,unknown,2,jun,193,5,-1,0,unknown
2155,34,self-employed,married,primary,no,712.0,yes,no,unknown,2,jun,326,3,-1,0,unknown
4236,31,blue-collar,married,secondary,no,92.0,yes,no,unknown,16,may,688,1,-1,0,unknown
1763,57,blue-collar,married,secondary,no,2887.0,no,no,cellular,21,aug,819,10,-1,0,unknown
4437,44,management,married,tertiary,no,4460.0,no,no,telephone,31,jul,168,2,-1,0,unknown
3315,33,admin.,married,tertiary,no,79.0,yes,no,cellular,22,oct,249,2,335,2,failure
3429,41,blue-collar,married,primary,no,7735.0,yes,no,cellular,20,nov,220,1,190,1,failure
1841,41,technician,single,secondary,no,1680.0,yes,no,unknown,2,jun,76,2,-1,0,unknown
678,49,services,single,secondary,no,133.0,no,no,unknown,11,jun,319,6,-1,0,unknown
1093,30,management,single,tertiary,no,-218.0,yes,no,cellular,27,aug,13,15,-1,0,unknown
2395,35,services,single,secondary,no,35.0,yes,no,cellular,14,may,152,1,-1,0,unknown
4269,45,blue-collar,married,primary,no,185.0,yes,no,cellular,29,jan,249,3,-1,0,unknown
3330,58,blue-collar,married,secondary,no,0.0,no,yes,cellular,14,apr,101,5,-1,0,unknown
3138,36,management,married,tertiary,no,23.0,no,no,cellular,26,aug,133,11,-1,0,unknown
3610,36,technician,divorced,secondary,no,-435.0,yes,no,unknown,2,jun,85,8,-1,0,unknown
1196,72,blue-collar,married,primary,no,4415.0,no,no,telephone,13,oct,120,1,-1,0,unknown
4440,45,blue-collar,married,primary,no,13117.0,no,no,unknown,11,jun,42,2,-1,0,unknown
2591,34,management,married,tertiary,no,2892.0,yes,yes,cellular,30,jul,1165,7,-1,0,unknown
1411,35,blue-collar,single,secondary,no,0.0,yes,no,cellular,16,apr,1174,1,345,4,other
3423,52,blue-collar,married,primary,no,36.0,no,no,cellular,13,aug,109,2,-1,0,unknown
3516,49,housemaid,divorced,primary,no,198.0,yes,no,unknown,13,may,205,3,-1,0,unknown
3106,27,services,divorced,secondary,no,10.0,yes,no,cellular,22,jul,527,1,-1,0,unknown
2646,40,management,married,tertiary,no,1734.0,yes,no,unknown,2,jun,169,1,-1,0,unknown
334,30,management,single,tertiary,no,424.0,no,no,cellular,16,apr,298,4,-1,0,unknown
2432,33,technician,divorced,tertiary,no,39.0,no,no,cellular,19,aug,123,5,-1,0,unknown
490,52,blue-collar,married,unknown,no,826.0,yes,no,unknown,15,may,468,2,-1,0,unknown
3031,44,management,married,tertiary,no,332.0,yes,no,cellular,23,jul,497,5,-1,0,unknown
1576,48,management,married,secondary,no,117.0,yes,no,cellular,16,apr,635,1,-1,0,unknown
3025,38,management,single,tertiary,no,16957.0,yes,no,telephone,29,jan,208,1,247,2,failure
2767,47,self-employed,married,secondary,no,1121.0,no,no,unknown,20,jun,454,6,-1,0,unknown
745,53,management,married,secondary,no,66.0,no,yes,telephone,8,jul,141,1,-1,0,unknown
2821,46,technician,divorced,secondary,no,-90.0,no,yes,telephone,17,oct,270,1,-1,0,unknown
2884,23,admin.,single,secondary,no,5.0,no,no,unknown,12,may,413,1,-1,0,unknown
964,53,management,divorced,primary,no,255.0,no,no,cellular,19,nov,126,1,-1,0,unknown
2994,41,management,married,tertiary,no,140.0,yes,no,unknown,5,jun,65,3,-1,0,unknown
1591,70,retired,married,secondary,no,2815.0,no,no,cellular,26,apr,125,2,182,1,failure
1040,55,blue-collar,divorced,secondary,no,1613.0,yes,no,cellular,3,apr,296,1,270,3,failure
338,63,retired,married,primary,no,1084.0,no,no,cellular,14,oct,201,1,183,1,success
2830,30,admin.,married,secondary,no,2678.0,yes,no,cellular,18,may,23,5,-1,0,unknown
1956,77,retired,married,primary,no,680.0,no,no,telephone,24,feb,513,2,89,7,failure
4472,29,blue-collar,married,primary,no,200.0,yes,no,unknown,30,may,322,2,-1,0,unknown
729,47,management,single,tertiary,no,153.0,yes,no,cellular,18,nov,192,2,-1,0,unknown
1940,27,student,single,secondary,no,213.0,no,no,cellular,27,mar,378,1,-1,0,unknown
107,33,self-employed,married,tertiary,no,483.0,yes,no,cellular,3,feb,280,2,-1,0,unknown
3834,36,self-employed,married,secondary,no,189.0,yes,no,cellular,19,nov,136,1,120,1,failure
2512,53,housemaid,married,primary,no,104.0,no,yes,unknown,5,jun,701,1,-1,0,unknown
2959,47,services,single,secondary,no,33.0,yes,no,cellular,5,may,298,1,-1,0,unknown
2014,74,retired,divorced,secondary,no,4079.0,no,no,cellular,19,oct,343,3,-1,0,unknown
2408,46,blue-collar,married,secondary,no,0.0,yes,no,cellular,8,may,264,2,-1,0,unknown
1414,36,blue-collar,divorced,secondary,no,-140.0,yes,no,unknown,26,may,222,2,-1,0,unknown
897,31,blue-collar,married,secondary,no,1354.0,yes,yes,cellular,17,nov,222,2,-1,0,unknown
2743,35,technician,married,secondary,no,1067.0,no,yes,cellular,12,aug,179,6,-1,0,unknown
2622,30,admin.,single,secondary,no,1009.0,yes,no,cellular,29,jan,253,1,-1,0,unknown
1314,48,services,married,primary,yes,-583.0,yes,no,unknown,2,jun,25,7,-1,0,unknown
689,30,technician,single,tertiary,no,60.0,yes,yes,unknown,7,may,306,5,-1,0,unknown
2818,57,entrepreneur,divorced,secondary,yes,25.0,yes,no,cellular,11,may,652,1,370,4,other
4332,27,student,single,secondary,no,8366.0,no,no,cellular,7,may,458,2,349,1,other
2469,57,retired,married,primary,no,1623.0,yes,yes,cellular,18,jul,246,1,-1,0,unknown
2272,47,technician,divorced,tertiary,no,-1148.0,yes,yes,unknown,27,may,62,2,-1,0,unknown
3708,35,management,divorced,tertiary,no,473.0,no,yes,cellular,5,aug,37,2,-1,0,unknown
253,58,retired,married,primary,no,3401.0,yes,no,cellular,3,feb,84,3,265,2,failure
2796,56,admin.,married,secondary,no,1270.0,yes,no,cellular,17,nov,80,2,165,2,other
1579,37,management,married,tertiary,no,539.0,no,no,cellular,18,jan,540,2,115,3,failure
1208,28,management,married,tertiary,no,,no,yes,cellular,8,jul,70,2,-1,0,unknown
4515,32,services,single,secondary,no,473.0,yes,no,cellular,7,jul,624,5,-1,0,unknown
78,50,blue-collar,divorced,primary,no,388.0,no,no,cellular,5,feb,701,1,-1,0,unknown
3021,43,blue-collar,married,primary,no,60.0,no,no,cellular,8,may,487,2,367,2,other
3181,33,blue-collar,married,secondary,no,331.0,yes,no,cellular,14,may,178,7,365,5,other
4446,22,student,single,secondary,no,246.0,yes,no,telephone,12,may,25,1,-1,0,unknown
1756,32,management,married,tertiary,no,-55.0,yes,no,cellular,26,aug,107,4,-1,0,unknown
4093,69,retired,single,tertiary,no,2144.0,no,no,cellular,29,jul,417,1,184,4,success
3453,30,technician,single,secondary,no,3107.0,yes,no,unknown,3,jun,1516,2,-1,0,unknown
622,32,blue-collar,single,secondary,no,-84.0,yes,no,cellular,11,may,426,1,-1,0,unknown
2472,54,admin.,married,secondary,no,865.0,yes,no,cellular,17,nov,71,1,-1,0,unknown
425,29,blue-collar,single,primary,no,950.0,yes,no,unknown,4,jun,135,3,-1,0,unknown
2635,30,technician,married,secondary,no,616.0,yes,no,cellular,6,may,19,1,-1,0,unknown
3131,51,housemaid,married,secondary,no,260.0,no,no,cellular,27,aug,316,5,-1,0,unknown
4430,47,management,married,tertiary,no,295.0,yes,no,cellular,5,aug,157,1,-1,0,unknown
1137,42,blue-collar,married,secondary,no,3052.0,yes,no,unknown,27,may,32,1,-1,0,unknown
2286,30,technician,single,secondary,no,790.0,no,no,cellular,20,aug,696,3,-1,0,unknown
2027,38,blue-collar,single,primary,no,490.0,yes,yes,unknown,25,aug,17,1,-1,0,unknown
3931,47,admin.,married,secondary,no,3676.0,no,no,cellular,18,oct,567,1,95,3,success
2702,57,housemaid,married,secondary,no,158.0,yes,no,telephone,10,jul,73,1,-1,0,unknown
3405,55,admin.,married,secondary,no,1102.0,yes,no,unknown,15,may,126,2,-1,0,unknown
2276,42,blue-collar,married,primary,no,,yes,yes,telephone,31,jul,88,10,-1,0,unknown
1690,46,admin.,single,secondary,no,751.0,yes,no,unknown,13,may,104,2,-1,0,unknown
904,45,management,married,tertiary,no,-459.0,no,no,cellular,21,aug,508,6,-1,0,unknown
2354,34,management,single,secondary,no,0.0,no,no,cellular,22,aug,132,4,-1,0,unknown
4402,41,entrepreneur,married,primary,no,39.0,yes,no,cellular,21,nov,549,2,-1,0,unknown
2158,43,management,married,tertiary,no,422.0,no,no,cellular,12,aug,110,1,-1,0,unknown
2922,26,admin.,married,tertiary,no,,no,no,cellular,30,mar,52,3,-1,0,unknown
3739,41,management,married,tertiary,no,437.0,yes,no,unknown,3,jun,14,21,-1,0,unknown
828,47,unemployed,married,primary,no,168.0,yes,no,telephone,30,jan,66,1,241,1,other
3822,44,blue-collar,married,primary,no,420.0,yes,no,unknown,7,may,110,2,-1,0,unknown
2458,47,admin.,married,secondary,no,310.0,yes,yes,telephone,14,aug,128,6,-1,0,unknown
2894,49,management,married,tertiary,no,7007.0,no,no,cellular,17,nov,325,2,-1,0,unknown
3756,42,services,married,secondary,no,96.0,yes,no,cellular,5,may,238,3,340,2,failure
1043,41,blue-collar,married,secondary,no,780.0,yes,no,cellular,15,may,432,3,-1,0,unknown
3700,60,retired,married,primary,no,71188.0,no,no,cellular,6,oct,205,1,-1,0,unknown
1464,31,blue-collar,married,secondary,no,1766.0,no,yes,cellular,5,jun,166,2,-1,0,unknown
2518,30,technician,single,secondary,no,175.0,no,no,cellular,25,aug,167,4,-1,0,unknown
460,55,unemployed,married,tertiary,no,383.0,no,no,unknown,6,may,343,3,-1,0,unknown
4492,32,technician,single,secondary,no,309.0,yes,yes,cellular,16,apr,346,1,234,3,failure
3486,58,retired,married,primary,no,1987.0,no,no,telephone,14,jul,185,4,-1,0,unknown
3476,33,blue-collar,married,secondary,no,625.0,yes,no,unknown,28,may,410,1,-1,0,unknown
2081,48,unknown,married,unknown,no,286.0,no,no,cellular,30,jul,166,2,-1,0,unknown
3828,31,blue-collar,married,unknown,no,-120.0,yes,no,cellular,3,feb,100,3,201,2,failure
754,35,blue-collar,married,secondary,no,1949.0,yes,no,unknown,2,jun,200,3,-1,0,unknown
2000,28,blue-collar,married,primary,no,60.0,yes,no,cellular,6,may,161,1,337,1,failure
2763,57,services,married,tertiary,no,10.0,no,no,telephone,8,jul,320,3,-1,0,unknown
2213,24,student,single,secondary,no,822.0,no,no,cellular,27,oct,184,1,91,2,failure
1356,30,management,single,tertiary,no,604.0,no,yes,cellular,2,feb,475,1,-1,0,unknown
4208,39,technician,married,secondary,no,626.0,yes,no,cellular,11,may,126,2,-1,0,unknown
357,27,management,single,unknown,no,3196.0,no,no,cellular,9,feb,10,2,-1,0,unknown
3085,60,self-employed,single,secondary,no,27.0,no,no,cellular,22,aug,40,2,-1,0,unknown
4234,58,blue-collar,divorced,primary,no,8218.0,yes,no,cellular,31,jul,124,10,-1,0,unknown
1569,43,unknown,single,unknown,no,181.0,no,no,telephone,28,jan,41,1,-1,0,unknown
840,28,technician,single,secondary,yes,-298.0,yes,no,unknown,3,jun,559,7,-1,0,unknown
1492,34,technician,married,tertiary,no,5060.0,yes,no,cellular,21,aug,12,21,-1,0,unknown
1835,46,management,married,tertiary,no,-3.0,no,no,cellular,28,aug,205,2,-1,0,unknown
2780,19,student,single,secondary,no,302.0,no,no,cellular,16,jul,205,1,-1,0,unknown
4289,56,admin.,married,secondary,no,1504.0,yes,no,unknown,29,may,66,2,-1,0,unknown
3372,32,management,single,tertiary,no,1160.0,yes,yes,unknown,11,jun,450,2,-1,0,unknown
3714,35,management,divorced,tertiary,no,434.0,yes,no,cellular,11,may,277,1,271,2,success
3212,41,technician,married,tertiary,no,177.0,yes,no,telephone,11,jul,117,2,-1,0,unknown
4073,51,management,married,tertiary,no,176.0,yes,yes,unknown,1,jun,8,1,687,2,failure
2699,37,blue-collar,married,primary,no,403.0,yes,no,cellular,8,may,318,2,338,1,success
604,42,blue-collar,married,primary,no,0.0,yes,no,cellular,17,jul,71,1,-1,0,unknown
768,55,admin.,married,primary,no,343.0,yes,no,cellular,14,jul,276,3,-1,0,unknown
2521,46,unemployed,married,secondary,no,3533.0,yes,no,cellular,12,aug,235,2,-1,0,unknown
4256,34,housemaid,married,primary,no,2929.0,no,no,cellular,14,aug,518,2,-1,0,unknown
346,57,management,married,tertiary,no,1602.0,no,no,cellular,29,jul,339,3,-1,0,unknown
1933,49,blue-collar,married,primary,no,474.0,yes,yes,telephone,9,feb,152,3,221,1,failure
